datetimestamp,host,macaddress,endtime,diskusage,cpu,memory,rowid,systemtime,totalvocppb,cputempf,temperature,humidity,co2,equivalentco2ppm,pressure,temperatureicp,ts
2022-11-21 23:45:32.109893+00:00,thermal,e4:5f:01:7c:3f:34,1669074328.447465,102667.5 MB,4.8,9.9,20221121234528_433a8599-3237-4769-b698-5c91d598a208,11/21/2022 18:45:33,27.0,121,24.8627,28.91,981.0,412.0,102020.92,84.0,1669074333
2022-11-21 23:45:36.903579+00:00,thermal,e4:5f:01:7c:3f:34,1669074333.2421687,102667.5 MB,9.8,9.9,20221121234533_779440a0-49cf-41aa-a742-0c732d60954e,11/21/2022 18:45:37,28.0,120,24.8601,28.91,982.0,65535.0,102022.84,84.0,1669074337
2022-11-21 23:45:41.736125+00:00,thermal,e4:5f:01:7c:3f:34,1669074337.9721684,102667.5 MB,5.3,10.3,20221121234537_c5b79146-85a7-4396-b973-9db36ee47167,11/21/2022 18:45:42,24.0,118,24.8654,28.94,984.0,412.0,102022.17,84.0,1669074342
2022-11-21 23:45:46.545933+00:00,thermal,e4:5f:01:7c:3f:34,1669074342.78258,102667.5 MB,5.5,9.9,20221121234542_d34a0f92-5c20-47f4-87b4-7778d224d6f6,11/21/2022 18:45:47,28.0,118,24.8387,28.92,983.0,409.0,102020.55,84.0,1669074347
2022-11-21 23:45:51.272266+00:00,thermal,e4:5f:01:7c:3f:34,1669074347.707537,102667.5 MB,4.8,9.9,20221121234547_a479d0ed-2655-4438-a71f-41517deff259,11/21/2022 18:45:52,23.0,118,24.8174,28.96,984.0,65535.0,102021.62,84.0,1669074352
2022-11-21 23:45:56.072549+00:00,thermal,e4:5f:01:7c:3f:34,1669074352.4092836,102667.5 MB,5.2,9.9,20221121234552_2a45606c-e835-4f99-b685-f9dd9cb81ffb,11/21/2022 18:45:57,26.0,117,24.8067,28.97,984.0,65535.0,102019.99,84.0,1669074357
2022-11-21 23:46:00.884667+00:00,thermal,e4:5f:01:7c:3f:34,1669074357.221822,102667.5 MB,10.6,9.9,20221121234557_70668f69-e10a-470e-81a3-65448c029c05,11/21/2022 18:46:01,27.0,116,24.7773,29.0,984.0,65535.0,102023.54,84.0,1669074361
2022-11-21 23:46:05.726311+00:00,thermal,e4:5f:01:7c:3f:34,1669074361.9626374,102667.5 MB,5.7,9.9,20221121234601_7985cbb4-9657-4741-8082-dafbfe12c726,11/21/2022 18:46:06,29.0,118,24.7773,28.94,984.0,65535.0,102021.13,84.0,1669074366
2022-11-21 23:46:10.454552+00:00,thermal,e4:5f:01:7c:3f:34,1669074366.7912693,102667.5 MB,5.3,9.9,20221121234606_27d0f126-aca4-440e-8cac-10da8bf13255,11/21/2022 18:46:11,27.0,117,24.7693,29.02,986.0,65535.0,102021.85,84.0,1669074371
2022-11-21 23:46:15.270365+00:00,thermal,e4:5f:01:7c:3f:34,1669074371.507579,102667.5 MB,10.1,10.4,20221121234611_f21613c8-0551-4815-b4d3-d7fcaefc0f50,11/21/2022 18:46:16,21.0,119,24.7613,29.03,987.0,65535.0,102019.19,84.0,1669074376
2022-11-21 23:46:20.087275+00:00,thermal,e4:5f:01:7c:3f:34,1669074376.3219583,102667.5 MB,5.5,9.9,20221121234616_ccd4acd3-a45f-423d-a1d7-8cbe6e5ac8b1,11/21/2022 18:46:21,29.0,121,24.7453,29.03,988.0,417.0,102022.66,84.0,1669074381
2022-11-21 23:46:24.851987+00:00,thermal,e4:5f:01:7c:3f:34,1669074381.1894054,102667.5 MB,4.5,9.9,20221121234621_ef0570a6-08ab-4271-853d-b6940912c1a5,11/21/2022 18:46:25,25.0,118,24.7399,29.05,988.0,65535.0,102025.24,84.0,1669074385
2022-11-21 23:46:29.695386+00:00,thermal,e4:5f:01:7c:3f:34,1669074385.9313967,102667.5 MB,4.8,9.9,20221121234625_35dedc8b-d962-4c4f-aaf1-552df7f94f02,11/21/2022 18:46:30,30.0,118,24.7639,29.03,988.0,65535.0,102021.21,84.0,1669074390
2022-11-21 23:46:34.511922+00:00,thermal,e4:5f:01:7c:3f:34,1669074390.7472079,102667.5 MB,4.5,9.9,20221121234630_e7a1168d-9aab-45e0-b177-6f2b0e4b99a6,11/21/2022 18:46:35,31.0,118,24.7399,28.99,988.0,65535.0,102020.81,84.0,1669074395
2022-11-21 23:46:39.226276+00:00,thermal,e4:5f:01:7c:3f:34,1669074395.561791,102667.5 MB,10.4,9.9,20221121234635_f9db6c7e-fd2f-4b1c-8126-64cbc86ecf19,11/21/2022 18:46:40,27.0,119,24.7212,29.04,989.0,65535.0,102023.08,84.0,1669074400
2022-11-21 23:46:44.040014+00:00,thermal,e4:5f:01:7c:3f:34,1669074400.2770464,102667.5 MB,5.5,9.9,20221121234640_bb8c25c5-5266-405e-96de-caf3075d1a44,11/21/2022 18:46:45,28.0,119,24.7346,29.03,989.0,65535.0,102021.3,84.0,1669074405
2022-11-21 23:46:48.852119+00:00,thermal,e4:5f:01:7c:3f:34,1669074405.0886543,102667.5 MB,5.5,9.9,20221121234645_011d89db-42cd-4906-a8ca-0bc151473b08,11/21/2022 18:46:49,30.0,118,24.7159,29.0,992.0,65535.0,102019.16,84.0,1669074409
2022-11-21 23:46:53.629677+00:00,thermal,e4:5f:01:7c:3f:34,1669074409.9687514,102667.5 MB,11.1,10.3,20221121234649_67519310-675c-44dc-99a9-4d4e6802be63,11/21/2022 18:46:54,32.0,117,24.7372,29.07,999.0,65535.0,102018.12,84.0,1669074414
2022-11-21 23:46:58.438898+00:00,thermal,e4:5f:01:7c:3f:34,1669074414.6747718,102667.5 MB,5.0,9.9,20221121234654_db41e143-4dd3-401d-80e7-fb5428acd577,11/21/2022 18:46:59,31.0,118,24.7052,29.02,998.0,65535.0,102020.07,84.0,1669074419
2022-11-21 23:47:03.249753+00:00,thermal,e4:5f:01:7c:3f:34,1669074419.4855037,102667.5 MB,5.2,9.9,20221121234659_e87f3e9b-0626-4122-a4e6-379bfc60d354,11/21/2022 18:47:04,34.0,118,24.7105,29.07,998.0,65535.0,102019.25,84.0,1669074424
2022-11-21 23:47:08.064750+00:00,thermal,e4:5f:01:7c:3f:34,1669074424.3020916,102667.5 MB,4.7,9.9,20221121234704_6d3d492e-15fd-47f9-b060-9d06d41df56b,11/21/2022 18:47:09,26.0,119,24.7346,29.04,998.0,65535.0,102018.46,84.0,1669074429
2022-11-21 23:47:12.821470+00:00,thermal,e4:5f:01:7c:3f:34,1669074429.1590533,102667.5 MB,5.0,9.9,20221121234709_3eddf197-5eae-4660-b703-bdac82c30fc0,11/21/2022 18:47:13,30.0,119,24.7586,29.07,998.0,65535.0,102020.55,84.0,1669074433
2022-11-21 23:47:17.637186+00:00,thermal,e4:5f:01:7c:3f:34,1669074433.8731678,102667.5 MB,10.4,9.9,20221121234713_bdfdd3da-aa1b-4dc4-ae93-4636aa4aacdd,11/21/2022 18:47:18,33.0,120,24.78,28.97,999.0,65535.0,102021.14,84.0,1669074438
2022-11-21 23:47:22.394814+00:00,thermal,e4:5f:01:7c:3f:34,1669074438.733642,102667.5 MB,5.0,9.9,20221121234718_2e29c203-a459-44c1-bb66-df809b5e1ba3,11/21/2022 18:47:23,31.0,119,24.78,29.03,999.0,65535.0,102022.72,84.0,1669074443
2022-11-21 23:47:27.212724+00:00,thermal,e4:5f:01:7c:3f:34,1669074443.448966,102667.5 MB,5.0,10.3,20221121234723_91e9cd49-a05f-427c-9f26-8cd7e8d5b191,11/21/2022 18:47:28,35.0,116,24.8013,28.96,998.0,65535.0,102024.64,84.0,1669074448
2022-11-21 23:47:32.026498+00:00,thermal,e4:5f:01:7c:3f:34,1669074448.36478,102667.5 MB,11.5,9.9,20221121234728_d17164ca-f493-4e29-9984-f4c275e8b44b,11/21/2022 18:47:33,30.0,119,24.7906,29.03,1000.0,415.0,102018.17,84.0,1669074453
2022-11-21 23:47:36.836713+00:00,thermal,e4:5f:01:7c:3f:34,1669074453.07272,102667.5 MB,4.8,9.9,20221121234733_31517270-a689-48e3-910d-efb7ddec8ac4,11/21/2022 18:47:37,26.0,120,24.788,29.05,1000.0,65535.0,102022.79,84.0,1669074457
2022-11-21 23:47:41.651968+00:00,thermal,e4:5f:01:7c:3f:34,1669074457.9903424,102667.5 MB,4.8,9.9,20221121234737_38a9baa4-2010-408b-ab64-8f3a0e43a181,11/21/2022 18:47:42,25.0,120,24.8093,29.01,999.0,406.0,102019.04,85.0,1669074462
2022-11-21 23:47:46.359413+00:00,thermal,e4:5f:01:7c:3f:34,1669074462.6986325,102667.5 MB,5.0,9.9,20221121234742_16d8f1b3-55ba-487a-aefa-cac7a42f789b,11/21/2022 18:47:47,32.0,118,24.8067,29.0,999.0,65535.0,102017.68,85.0,1669074467
2022-11-21 23:47:51.170738+00:00,thermal,e4:5f:01:7c:3f:34,1669074467.5095403,102667.5 MB,5.0,9.9,20221121234747_e5b0e581-0a09-43a8-888b-3df3da8644ec,11/21/2022 18:47:52,28.0,118,24.7773,28.99,999.0,410.0,102018.27,85.0,1669074472
2022-11-21 23:47:55.981134+00:00,thermal,e4:5f:01:7c:3f:34,1669074472.2183688,102667.5 MB,9.8,9.9,20221121234752_33c6bd59-0668-4e8a-ad0f-ca989308ecb3,11/21/2022 18:47:57,34.0,116,24.7826,28.96,999.0,65535.0,102021.2,85.0,1669074477
2022-11-21 23:48:00.792363+00:00,thermal,e4:5f:01:7c:3f:34,1669074477.0296757,102667.5 MB,7.8,10.3,20221121234757_d1633e73-f311-4dfe-8188-c50df6ad4b6a,11/21/2022 18:48:01,24.0,120,24.7933,28.98,999.0,65535.0,102018.56,85.0,1669074481
2022-11-21 23:48:05.602426+00:00,thermal,e4:5f:01:7c:3f:34,1669074481.8393683,102667.5 MB,6.0,9.9,20221121234801_1253b16c-9938-407d-b900-c9e02227eb87,11/21/2022 18:48:06,29.0,119,24.8067,29.01,998.0,65535.0,102021.71,85.0,1669074486
2022-11-21 23:48:10.418791+00:00,thermal,e4:5f:01:7c:3f:34,1669074486.6565354,102667.5 MB,10.4,9.9,20221121234806_75c851b0-66b5-4d50-ad9a-c92a2d9a118a,11/21/2022 18:48:11,29.0,118,24.836,29.01,998.0,65535.0,102018.57,85.0,1669074491
2022-11-21 23:48:15.139362+00:00,thermal,e4:5f:01:7c:3f:34,1669074491.579312,102667.5 MB,5.0,9.9,20221121234811_44f30b6e-65b0-4f26-9ed5-e08532503061,11/21/2022 18:48:16,32.0,120,24.8174,29.0,998.0,65535.0,102015.44,85.0,1669074496
2022-11-21 23:48:19.960362+00:00,thermal,e4:5f:01:7c:3f:34,1669074496.192877,102667.5 MB,5.0,9.9,20221121234816_9e8859a4-7add-42d1-ae68-3a06ab9e2406,11/21/2022 18:48:20,31.0,118,24.788,28.98,998.0,65535.0,102016.16,85.0,1669074500
2022-11-21 23:48:24.762964+00:00,thermal,e4:5f:01:7c:3f:34,1669074501.100073,102667.5 MB,5.5,9.9,20221121234821_edf6afbd-0b44-4739-955f-5e20bfe1bc18,11/21/2022 18:48:25,31.0,117,24.7746,29.02,999.0,65535.0,102015.85,85.0,1669074505
2022-11-21 23:48:29.551534+00:00,thermal,e4:5f:01:7c:3f:34,1669074505.888337,102667.5 MB,5.3,9.9,20221121234825_1ee749f0-467e-4558-9385-bded3c180caa,11/21/2022 18:48:30,28.0,118,24.7426,29.04,999.0,65535.0,102017.21,85.0,1669074510
2022-11-21 23:48:34.390225+00:00,thermal,e4:5f:01:7c:3f:34,1669074510.6253052,102667.5 MB,9.8,9.9,20221121234830_0cc87b57-4051-44d2-a9b7-14e12a7621eb,11/21/2022 18:48:35,30.0,119,24.7426,29.04,998.0,65535.0,102015.31,85.0,1669074515
2022-11-21 23:48:39.105171+00:00,thermal,e4:5f:01:7c:3f:34,1669074515.4427757,102667.5 MB,5.3,10.3,20221121234835_fa83d01f-95a8-4301-b413-668ce09f5ecc,11/21/2022 18:48:40,31.0,119,24.7212,29.07,998.0,65535.0,102017.41,85.0,1669074520
2022-11-21 23:48:43.921082+00:00,thermal,e4:5f:01:7c:3f:34,1669074520.1577828,102667.5 MB,5.3,9.9,20221121234840_b6d7fab1-ed13-4eb6-872b-00f29756a6aa,11/21/2022 18:48:44,40.0,119,24.6865,29.08,997.0,65535.0,102017.34,85.0,1669074524
2022-11-21 23:48:48.735907+00:00,thermal,e4:5f:01:7c:3f:34,1669074524.9720871,102667.5 MB,10.9,9.9,20221121234844_ad9c0ae1-0f4f-416b-8b31-45ff36743b8e,11/21/2022 18:48:49,33.0,117,24.6732,29.03,997.0,65535.0,102017.7,85.0,1669074529
2022-11-21 23:48:53.542951+00:00,thermal,e4:5f:01:7c:3f:34,1669074529.8765302,102667.5 MB,6.0,9.9,20221121234849_74dc7f88-1f03-4ff2-baec-ba2f0ea3c0a4,11/21/2022 18:48:54,32.0,120,24.6678,29.06,997.0,65535.0,102019.61,85.0,1669074534
2022-11-21 23:48:58.353584+00:00,thermal,e4:5f:01:7c:3f:34,1669074534.5884724,102667.5 MB,5.5,9.9,20221121234854_0358e94f-3e61-486c-9493-a875e657d9c2,11/21/2022 18:48:59,28.0,119,24.6304,29.08,997.0,65535.0,102014.93,85.0,1669074539
2022-11-21 23:49:03.161774+00:00,thermal,e4:5f:01:7c:3f:34,1669074539.500389,102667.5 MB,5.7,9.9,20221121234859_bd477f90-20db-4509-a49c-d170790311ab,11/21/2022 18:49:04,27.0,116,24.6571,29.1,997.0,404.0,102017.15,85.0,1669074544
2022-11-21 23:49:07.876974+00:00,thermal,e4:5f:01:7c:3f:34,1669074544.213777,102667.5 MB,5.2,9.9,20221121234904_a4a82795-399e-4181-bda9-9fa16ab82b12,11/21/2022 18:49:08,33.0,120,24.6144,29.12,998.0,65535.0,102013.15,85.0,1669074548
2022-11-21 23:49:12.699061+00:00,thermal,e4:5f:01:7c:3f:34,1669074548.935587,102667.5 MB,10.0,10.3,20221121234908_d624ef6f-87d2-499c-b135-c432d9b99e9e,11/21/2022 18:49:13,35.0,118,24.6491,29.14,999.0,65535.0,102017.68,85.0,1669074553
2022-11-21 23:49:17.508871+00:00,thermal,e4:5f:01:7c:3f:34,1669074553.745314,102667.5 MB,5.7,9.8,20221121234913_dd06136a-507b-482d-9a73-bbcc9e9013b7,11/21/2022 18:49:18,32.0,117,24.6384,29.17,999.0,412.0,102018.76,85.0,1669074558
2022-11-21 23:49:22.303221+00:00,thermal,e4:5f:01:7c:3f:34,1669074558.6404328,102667.5 MB,4.8,9.8,20221121234918_9b32936c-ff6e-4a55-9450-15b3c2a2bab9,11/21/2022 18:49:23,31.0,117,24.6625,29.1,998.0,400.0,102018.38,85.0,1669074563
2022-11-21 23:49:27.122605+00:00,thermal,e4:5f:01:7c:3f:34,1669074563.460881,102667.5 MB,10.6,9.9,20221121234923_3ec379eb-b539-4c23-a9b1-77c6e8896c8d,11/21/2022 18:49:28,28.0,118,24.6758,29.13,998.0,65535.0,102019.68,85.0,1669074568
2022-11-21 23:49:31.934556+00:00,thermal,e4:5f:01:7c:3f:34,1669074568.2716343,102667.5 MB,5.8,9.9,20221121234928_acb7d98e-7da7-4cea-b2ca-40910630c8bc,11/21/2022 18:49:32,29.0,118,24.6812,29.1,1000.0,400.0,102016.4,85.0,1669074572
2022-11-21 23:49:36.645169+00:00,thermal,e4:5f:01:7c:3f:34,1669074572.98265,102667.5 MB,4.8,9.9,20221121234932_96a9c767-4629-4b06-a512-e9e811bc0208,11/21/2022 18:49:37,32.0,116,24.6918,29.08,1000.0,65535.0,102017.61,85.0,1669074577
2022-11-21 23:49:41.459524+00:00,thermal,e4:5f:01:7c:3f:34,1669074577.7988338,102667.5 MB,4.8,9.9,20221121234937_e927c8cf-8117-40f8-986e-7a87845387ad,11/21/2022 18:49:42,33.0,119,24.7159,29.06,1000.0,65535.0,102016.71,85.0,1669074582
2022-11-21 23:49:46.275655+00:00,thermal,e4:5f:01:7c:3f:34,1669074582.6137493,102667.5 MB,8.3,10.3,20221121234942_8e3288e5-113b-4e01-8087-6843f86630c1,11/21/2022 18:49:47,26.0,120,24.7132,29.0,1001.0,65535.0,102012.12,85.0,1669074587
2022-11-21 23:49:51.083488+00:00,thermal,e4:5f:01:7c:3f:34,1669074587.4210007,102667.5 MB,9.8,9.9,20221121234947_46aa7e05-5926-421b-8da1-62b2ff9716f2,11/21/2022 18:49:52,30.0,117,24.7266,29.11,1003.0,65535.0,102014.77,85.0,1669074592
2022-11-21 23:49:55.893436+00:00,thermal,e4:5f:01:7c:3f:34,1669074592.1305587,102667.5 MB,5.5,9.9,20221121234952_a4c7dcde-fc8d-43b1-b980-00e0ec68c0da,11/21/2022 18:49:56,23.0,117,24.7132,29.05,1003.0,65535.0,102012.92,85.0,1669074596
2022-11-21 23:50:00.714692+00:00,thermal,e4:5f:01:7c:3f:34,1669074597.0528557,102667.5 MB,5.5,9.9,20221121234957_efc8b01f-2a85-4346-b31e-533c3715915e,11/21/2022 18:50:01,31.0,119,24.7105,29.03,1003.0,406.0,102016.11,85.0,1669074601
2022-11-21 23:50:05.430243+00:00,thermal,e4:5f:01:7c:3f:34,1669074601.7695713,102667.5 MB,10.6,9.9,20221121235001_4e22ac0d-5e44-447f-ba97-547f0c3c089e,11/21/2022 18:50:06,30.0,118,24.7105,29.1,1002.0,65535.0,102011.49,85.0,1669074606
2022-11-21 23:50:10.243476+00:00,thermal,e4:5f:01:7c:3f:34,1669074606.4805295,102667.5 MB,5.0,9.9,20221121235006_50628ba8-63dc-41f2-be64-3bf6d625a695,11/21/2022 18:50:11,30.0,119,24.6945,29.05,1003.0,65535.0,102014.1,85.0,1669074611
2022-11-21 23:50:15.062184+00:00,thermal,e4:5f:01:7c:3f:34,1669074611.29829,102667.5 MB,5.5,9.9,20221121235011_cf3e8e1c-e439-4a89-99d3-c367d1b93856,11/21/2022 18:50:16,27.0,119,24.6892,29.1,1003.0,403.0,102014.13,85.0,1669074616
2022-11-21 23:50:19.871652+00:00,thermal,e4:5f:01:7c:3f:34,1669074616.1098905,102667.5 MB,6.0,9.9,20221121235016_a77071ef-0e69-41bd-afe3-828a8e687c71,11/21/2022 18:50:20,29.0,119,24.6865,29.08,1003.0,65535.0,102015.4,85.0,1669074620
2022-11-21 23:50:24.681741+00:00,thermal,e4:5f:01:7c:3f:34,1669074620.9181428,102667.5 MB,5.5,10.3,20221121235020_741fb93c-dcef-425e-bb37-a149fee914f6,11/21/2022 18:50:25,35.0,119,24.6785,29.09,1002.0,65535.0,102015.03,85.0,1669074625
2022-11-21 23:50:29.389952+00:00,thermal,e4:5f:01:7c:3f:34,1669074625.7282548,102667.5 MB,9.0,9.8,20221121235025_f3d8c402-58c2-4b8c-925e-d9039319f1c1,11/21/2022 18:50:30,26.0,117,24.6945,29.12,1003.0,65535.0,102018.66,85.0,1669074630
2022-11-21 23:50:34.192841+00:00,thermal,e4:5f:01:7c:3f:34,1669074630.5309987,102667.5 MB,5.3,9.8,20221121235030_53da301a-e84a-4208-a3db-95f730c59625,11/21/2022 18:50:35,30.0,120,24.7105,29.09,1002.0,65535.0,102013.92,85.0,1669074635
2022-11-21 23:50:39.005523+00:00,thermal,e4:5f:01:7c:3f:34,1669074635.2406487,102667.5 MB,5.7,9.8,20221121235035_a8595977-927b-4582-ac3e-486547d4845d,11/21/2022 18:50:40,30.0,119,24.7266,29.03,1001.0,65535.0,102014.2,85.0,1669074640
2022-11-21 23:50:43.837577+00:00,thermal,e4:5f:01:7c:3f:34,1669074640.0736046,102667.5 MB,11.1,9.9,20221121235040_34786c78-5428-4c54-861e-1bd27681b57e,11/21/2022 18:50:44,34.0,119,24.7319,29.08,1002.0,411.0,102015.2,85.0,1669074644
2022-11-21 23:50:48.649189+00:00,thermal,e4:5f:01:7c:3f:34,1669074644.8845365,102667.5 MB,5.5,9.9,20221121235044_8868faba-4d71-4048-9e9a-894ea8f3b748,11/21/2022 18:50:49,36.0,120,24.7399,28.99,1003.0,65535.0,102017.35,85.0,1669074649
2022-11-21 23:50:53.451339+00:00,thermal,e4:5f:01:7c:3f:34,1669074649.7879145,102667.5 MB,5.0,9.9,20221121235049_6439ab0e-fa41-4324-9b94-d862f6722309,11/21/2022 18:50:54,39.0,119,24.7506,29.05,1002.0,410.0,102015.83,85.0,1669074654
2022-11-21 23:50:58.161677+00:00,thermal,e4:5f:01:7c:3f:34,1669074654.5012345,102667.5 MB,5.3,10.3,20221121235054_b2d68cbf-389f-4942-beb9-d0e2dad5aaf9,11/21/2022 18:50:59,38.0,117,24.7639,29.08,1001.0,65535.0,102015.43,85.0,1669074659
2022-11-21 23:51:02.976649+00:00,thermal,e4:5f:01:7c:3f:34,1669074659.211761,102667.5 MB,5.7,9.9,20221121235059_b39156fe-b095-4b46-b255-313b04ae79a3,11/21/2022 18:51:04,31.0,120,24.7613,29.08,1001.0,65535.0,102013.38,85.0,1669074664
2022-11-21 23:51:07.787324+00:00,thermal,e4:5f:01:7c:3f:34,1669074664.0227823,102667.5 MB,9.0,9.9,20221121235104_cd27b590-5221-4b46-81a0-83e360a043d1,11/21/2022 18:51:08,30.0,121,24.7666,29.05,1002.0,65535.0,102013.0,85.0,1669074668
2022-11-21 23:51:12.600523+00:00,thermal,e4:5f:01:7c:3f:34,1669074668.938951,102667.5 MB,4.8,9.9,20221121235108_c47e82ee-f837-4fd2-b02b-13957df9b9d4,11/21/2022 18:51:13,30.0,120,24.772,29.03,1001.0,65535.0,102014.7,85.0,1669074673
2022-11-21 23:51:17.421351+00:00,thermal,e4:5f:01:7c:3f:34,1669074673.6563199,102667.5 MB,4.8,9.9,20221121235113_d0a3eb24-85a8-4683-a6d3-5cb5d499120a,11/21/2022 18:51:18,32.0,119,24.796,28.99,1002.0,65535.0,102014.96,85.0,1669074678
2022-11-21 23:51:22.221586+00:00,thermal,e4:5f:01:7c:3f:34,1669074678.559478,102667.5 MB,10.8,9.9,20221121235118_ae676d34-aa1f-4847-8f19-b76ed2cebfe2,11/21/2022 18:51:23,30.0,118,24.836,29.01,1002.0,402.0,102011.43,85.0,1669074683
2022-11-21 23:51:26.933625+00:00,thermal,e4:5f:01:7c:3f:34,1669074683.3724034,102667.5 MB,5.0,9.9,20221121235123_b862db64-c1c9-45c0-b02a-c3cdb88f3bdb,11/21/2022 18:51:27,32.0,118,24.8227,29.03,1005.0,65535.0,102013.17,85.0,1669074687
2022-11-21 23:51:31.747919+00:00,thermal,e4:5f:01:7c:3f:34,1669074688.0838933,102667.5 MB,8.8,10.3,20221121235128_c7598c8f-a558-4d23-bebc-0282140ab8e1,11/21/2022 18:51:32,29.0,119,24.8627,28.96,1005.0,65535.0,102016.12,85.0,1669074692
